UMAP1,UMAP2,cell_type,anatomical_division_label
-0.21707937,2.3600497,Endothelial,Cerebral cortex
4.289391,14.958357,Astrocyte_2,Basal nuclei
0.3122454,-7.225236,Unknown,Thalamus
-2.4936619,7.749054,Activated Microglia,Thalamus
-2.0888689,1.7016248,Endothelial,Amygdaloid complex
9.245013,6.814905,Fibroblast,Basal nuclei
5.2214355,12.544762,Astrocyte_2,Cerebral cortex
12.427911,3.1771042,Astrocyte,Midbrain
4.8452287,15.581049,Astrocyte_2,Hippocampus
0.939226,4.0673327,Endothelial,Midbrain
2.6517718,0.83436185,Oligodendrocyte,Thalamus
-2.6490517,0.3209581,Endothelial,Pons
1.4065987,5.2659984,Activated Microglia,Midbrain
-0.33895078,6.841145,Activated Microglia,Thalamus
-4.05317,4.644018,Activated Microglia,Midbrain
1.3799953,-2.540006,Oligodendrocyte,Thalamus
1.877599,1.4696971,Oligodendrocyte,Cerebral cortex
-0.14185368,-1.3388299,Oligodendrocyte,Thalamus
-0.45551646,4.2560654,Activated Microglia,Midbrain
3.9480147,0.5695302,Oligodendrocyte,Thalamus
1.1915998,15.416181,Pericyte,Hippocampus
2.361908,-8.84596,Unknown,Spinal cord
-0.012541865,-0.41954464,Oligodendrocyte,Midbrain
-0.20299324,-7.42812,Unknown,Midbrain
1.7367684,-9.688552,Unknown,Cerebral cortex
11.780289,-0.030231224,Astrocyte,Thalamus
2.281044,2.203148,Activated Microglia,Basal nuclei
1.2415342,13.591679,Pericyte,Basal forebrain
-0.45296362,12.92051,Pericyte,Basal nuclei
-1.6897818,4.4134374,Activated Microglia,Pons
6.1862226,15.4701,Astrocyte_2,Cerebral cortex
-0.76159275,14.282702,Pericyte,Basal nuclei
4.738701,14.985554,Astrocyte_2,Hippocampus
2.4146135,0.479758,Oligodendrocyte,Pons
11.610976,3.060106,Astrocyte,Cerebellum
6.41834,13.888412,Astrocyte_2,Cerebral cortex
2.1357486,-7.3545933,Unknown,Midbrain
12.297032,3.4740865,Astrocyte,Thalamus
2.0796518,-7.7441382,Unknown,Thalamus
-2.76698,0.6748151,Endothelial,Myelencephalon
-3.4647243,4.4747877,Activated Microglia,Cerebellum
5.83948,13.340425,Astrocyte_2,Hippocampus
-0.9199185,-9.104965,Unknown,Amygdaloid complex
-0.20237568,3.735809,Activated Microglia,Hippocampus
13.289239,2.2758684,Astrocyte,Cerebral cortex
2.1314182,-7.81032,Unknown,Pons
5.5438395,12.6839285,Astrocyte_2,Cerebral cortex
0.5602703,15.937417,Pericyte,Thalamus
3.0715914,4.2846336,Activated Microglia,Cerebral cortex
-3.2080474,3.3787808,Activated Microglia,Basal nuclei
2.3750463,4.531376,Activated Microglia,Claustrum
5.8735056,13.475751,Astrocyte_2,Cerebral cortex
0.73516816,-7.455561,Unknown,Thalamus
0.11497011,16.229738,Pericyte,Spinal cord
2.8969946,-8.907556,Unknown,Cerebellum
3.1453705,-9.515412,Unknown,Cerebral cortex
4.403814,4.569487,Activated Microglia,Cerebral cortex
6.319418,14.74183,Astrocyte_2,Claustrum
11.686101,0.65483785,Astrocyte,Pons
-0.09206646,16.719345,Pericyte,Hypothalamus
1.5586246,3.5772035,Activated Microglia,Thalamus
13.890734,2.387116,Astrocyte,Hippocampus
-0.2853556,15.347937,Pericyte,Cerebellum
3.2719567,-0.30625767,Oligodendrocyte,Myelencephalon
11.8451805,0.8906174,Astrocyte,Myelencephalon
0.41981208,-1.3000883,Oligodendrocyte,Pons
0.6580686,1.8541662,Activated Microglia,Cerebellum
3.5348325,-7.6597905,Unknown,Midbrain
2.7230551,5.7294745,Activated Microglia,Thalamus
-2.5492837,-0.30828103,Endothelial,Cerebral cortex
13.019049,2.2305136,Astrocyte,Hippocampus
-3.3047621,3.056109,Activated Microglia,Basal nuclei
-1.5274154,3.8085456,Activated Microglia,Hippocampus
5.967616,13.0343075,Astrocyte_2,Cerebral cortex
11.595421,3.731153,Astrocyte,Cerebellum
2.6530375,-8.954571,Unknown,Cerebral cortex
5.575985,13.867805,Astrocyte_2,Cerebral cortex
-2.9434416,19.405712,Unknown,Basal forebrain
4.8113647,13.198399,Astrocyte_2,Cerebral cortex
-0.087660894,-9.951694,Unknown,Amygdaloid complex
13.306262,3.1298366,Astrocyte,Claustrum
4.2406936,12.618193,Astrocyte_2,Cerebral cortex
3.2182825,-8.152536,Unknown,Midbrain
4.5677266,-8.68001,Unknown,Cerebellum
2.7081904,14.175976,Astrocyte_2,Cerebral cortex
0.87848485,-8.498906,Unknown,Cerebral cortex
-0.90449786,-0.92382926,Oligodendrocyte,Thalamus
-2.0767727,2.962638,Activated Microglia,Cerebellum
4.9471884,13.359567,Astrocyte_2,Cerebral cortex
4.2649813,14.125335,Astrocyte_2,Midbrain
0.73845166,4.9642124,Activated Microglia,Cerebral cortex
2.4740973,-0.4850355,Oligodendrocyte,Midbrain
5.9512258,13.12544,Astrocyte_2,Cerebral cortex
2.0512533,4.9597898,Activated Microglia,Midbrain
3.7004604,4.624667,Activated Microglia,Thalamus
-0.25335383,2.6027102,Activated Microglia,Extended amygdala
9.03099,6.8165593,Fibroblast,Cerebral cortex
8.8482895,10.3727,Choroid Plexus,Hypothalamus
-2.7400181,2.9850574,Activated Microglia,Myelencephalon
0.85095316,3.4139578,Endothelial,Cerebellum
13.050328,3.0280757,Astrocyte,Midbrain
6.1823506,13.87398,Astrocyte_2,Cerebral cortex
4.42146,4.57438,Activated Microglia,Claustrum
0.725453,13.933717,Pericyte,Pons
-1.7888026,14.138918,Pericyte,Midbrain
2.3913739,6.440158,Activated Microglia,Thalamus
12.496579,12.965491,Border Macrophage,Basal forebrain
2.0456433,2.0450172,Activated Microglia,Pons
0.51587284,3.4518654,Activated Microglia,Midbrain
2.8640938,-1.495312,Oligodendrocyte,Basal nuclei
-0.6697382,3.086313,Activated Microglia,Hippocampus
2.652607,-7.624578,Unknown,Cerebellum
-2.858444,6.040781,Activated Microglia,Cerebellum
-3.5327408,4.8915863,Activated Microglia,Myelencephalon
-2.78407,4.073025,Activated Microglia,Cerebellum
-3.6010022,3.072206,Endothelial,Myelencephalon
5.910459,12.794621,Astrocyte_2,Cerebral cortex
0.6765283,2.2145839,Endothelial,Thalamus
4.231171,13.262988,Astrocyte_2,Amygdaloid complex
0.96399695,1.1193144,Endothelial,Basal nuclei
1.3428963,3.4955223,Endothelial,Pons
-3.0062215,12.681052,Pericyte,Basal nuclei
-3.2263083,19.623121,Unknown,Basal forebrain
2.2815297,2.0297372,Oligodendrocyte,Cerebral cortex
1.7249732,0.6128286,Oligodendrocyte,Pons
0.043196477,-7.84255,Unknown,Cerebral cortex
0.7629926,-2.063149,Oligodendrocyte,Thalamus
-0.09711554,1.4418828,Activated Microglia,Spinal cord
1.6281484,3.977886,Endothelial,Thalamus
11.044293,3.0040276,Astrocyte,Spinal cord
1.4683306,-1.1618246,Oligodendrocyte,Basal nuclei
1.6656082,-6.6872697,Unknown,Thalamus
11.567779,0.7427844,Astrocyte,Pons
1.1896819,4.1312914,Endothelial,Hippocampus
1.4345722,3.8641305,Activated Microglia,Cerebral cortex
1.7081563,1.7459757,Oligodendrocyte,Hippocampus
9.277189,9.590025,Choroid Plexus,Thalamus
1.2165209,2.6575916,Endothelial,Thalamus
1.3127024,0.73520327,Oligodendrocyte,Basal nuclei
0.52003574,2.6339698,Endothelial,Midbrain
4.8724847,12.795288,Astrocyte_2,Basal forebrain
2.146643,0.39637962,Oligodendrocyte,Thalamus
-0.76732385,2.3144891,Activated Microglia,Basal nuclei
-0.27843082,-8.5140705,Unknown,Cerebral cortex
-0.63500315,0.80242646,Endothelial,Cerebral cortex
13.201938,3.7506907,Astrocyte,Hippocampus
0.2633601,-7.6065364,Unknown,Midbrain
1.1223872,4.148046,Activated Microglia,Cerebral cortex
4.5175104,2.724602,Oligodendrocyte,Basal nuclei
12.887984,2.2901225,Astrocyte,Hippocampus
-0.23048688,3.9672701,Activated Microglia,Cerebral cortex
2.4996192,15.130936,Pericyte,Hippocampus
1.5885262,-1.0042692,Oligodendrocyte,Thalamus
9.667128,0.8248497,nan,Basal nuclei
0.09267138,14.895813,Pericyte,Cerebellum
-1.2056391,11.951586,Pericyte,Thalamus
4.362773,15.347327,Astrocyte_2,Hippocampus
4.562925,15.005491,Astrocyte_2,Amygdaloid complex
0.92577726,4.9255404,Activated Microglia,Hippocampus
1.5867633,-1.1505924,Oligodendrocyte,Thalamus
2.7356555,20.696978,Ependymal,Cerebellum
0.33166718,-0.21338452,Oligodendrocyte,Cerebellum
-1.0993881,1.0382975,Endothelial,Cerebral cortex
-0.9758626,1.2039118,Endothelial,Basal nuclei
-0.55022925,-9.117571,Unknown,Cerebral cortex
11.52814,2.3689816,Astrocyte,Hippocampus
-2.4182713,6.5479646,Activated Microglia,Pons
2.5794356,-0.889268,Oligodendrocyte,Basal nuclei
1.9677755,1.6303228,Oligodendrocyte,Cerebral cortex
3.6761737,-8.069377,Unknown,Midbrain
2.4626784,5.5010204,Activated Microglia,Thalamus
2.969602,14.864066,Astrocyte_2,Amygdaloid complex
2.4516609,-9.7098875,Unknown,Cerebral cortex
-1.001327,2.42953,Endothelial,Cerebral cortex
-0.96457326,13.153307,Pericyte,Thalamus
0.6681543,-10.262453,Unknown,Hippocampus
11.92291,8.694095,Fibroblast,Basal nuclei
2.632784,2.906517,Activated Microglia,Basal nuclei
3.9779267,11.885123,Astrocyte_2,Cerebral cortex
0.21008855,-1.0349141,Oligodendrocyte,Pons
1.1310779,-1.1866628,Oligodendrocyte,Midbrain
6.1475916,13.2808075,Astrocyte_2,Cerebral cortex
12.369974,3.7959619,Astrocyte,Cerebral cortex
13.523469,1.0036725,Astrocyte,Cerebral cortex
2.2187073,1.7469693,Activated Microglia,Basal nuclei
11.103921,2.2402742,Astrocyte,Myelencephalon
0.42872936,14.482771,Pericyte,Thalamus
-1.2182168,3.5191607,Activated Microglia,Midbrain
1.7132782,-0.3860837,Oligodendrocyte,Cerebellum
-2.5127847,1.2549764,Endothelial,Basal nuclei
-3.4148116,1.2283224,Endothelial,Myelencephalon
-0.7484309,2.1776025,Endothelial,Pons
6.152362,13.576526,Astrocyte_2,Cerebral cortex
0.67786276,13.4935875,Pericyte,Pons
1.6538229,-8.1720705,Unknown,Pons
1.7937343,2.308129,Activated Microglia,Midbrain
-0.32296404,14.330088,Pericyte,Spinal cord
-3.6460078,2.5239463,Endothelial,Midbrain
1.0375739,6.7924566,Activated Microglia,Thalamus
-0.49954277,-0.5347281,Oligodendrocyte,Pons
-0.7936858,0.49665907,Endothelial,Thalamus
-0.31357333,2.0077267,Endothelial,Thalamus
-1.0288641,0.75045156,Endothelial,Midbrain
3.2288501,2.501933,Activated Microglia,Midbrain
9.085781,6.5184126,Fibroblast,Cerebellum
3.4760988,5.068862,Activated Microglia,Thalamus
9.326882,9.974366,Choroid Plexus,Cerebellum
4.0545716,5.023583,Activated Microglia,Thalamus
12.507039,1.8800257,Astrocyte,Midbrain
12.145596,4.72471,Astrocyte,Thalamus
1.8429615,2.8355799,Activated Microglia,Pons
-0.53696007,1.652705,Endothelial,Amygdaloid complex
4.503265,13.248755,Astrocyte_2,Hippocampus
6.127403,12.608357,Astrocyte_2,Cerebral cortex
1.2284575,5.8361263,Activated Microglia,Hippocampus
4.7880626,12.305268,Astrocyte_2,Cerebral cortex
3.1553905,0.6201418,Oligodendrocyte,Basal nuclei
2.3055968,15.458908,Pericyte,Cerebral cortex
2.2789118,0.24413486,Oligodendrocyte,Pons
12.368343,0.49070066,Astrocyte,Pons
1.2247009,0.54057324,Oligodendrocyte,Cerebral cortex
0.6611619,-1.0490319,Oligodendrocyte,Pons
12.481963,0.76441926,Astrocyte,Cerebral cortex
-1.6503385,14.119692,Pericyte,Thalamus
2.6874096,0.5397306,Oligodendrocyte,Thalamus
-0.46751404,4.3674664,Activated Microglia,Midbrain
2.3189101,4.224921,Activated Microglia,Claustrum
-1.5851855,3.2123084,Activated Microglia,Basal forebrain
12.217397,1.5447296,Astrocyte,Cerebral cortex
-1.034159,4.8426585,Activated Microglia,Hippocampus
1.7952317,2.21241,Activated Microglia,Pons
-1.5050244,1.5439938,Endothelial,Claustrum
12.16834,2.962818,Astrocyte,Thalamus
12.047396,2.5776513,Astrocyte,Cerebral cortex
1.4658657,4.2257247,Activated Microglia,Cerebral cortex
11.588224,0.19359355,Astrocyte,Myelencephalon
0.45999965,14.369426,Pericyte,Cerebellum
1.9239951,-0.975204,Oligodendrocyte,Pons
-2.0866292,4.3273616,Activated Microglia,Midbrain
3.89341,11.935527,Astrocyte_2,Cerebral cortex
0.57736325,3.6522198,Activated Microglia,Cerebral cortex
12.576022,4.1426725,Astrocyte,Midbrain
1.7795861,-9.492506,Unknown,Hippocampus
1.0126426,14.143425,Pericyte,Hippocampus
0.96041113,-7.436646,Unknown,Thalamus
12.95716,0.39771247,Astrocyte,Cerebral cortex
-1.212739,2.4269373,Endothelial,Cerebral cortex
-2.2466958,7.086571,Activated Microglia,Spinal cord
1.6318457,1.9719133,Oligodendrocyte,Cerebral cortex
13.7108135,3.8721933,Astrocyte,Cerebral cortex
2.0330052,1.9983168,Oligodendrocyte,Midbrain
-1.0512524,5.290379,Activated Microglia,Cerebellum
11.828515,-0.19165218,Astrocyte,Hippocampus
-1.099103,15.366848,Pericyte,Cerebellum
2.9899817,2.9475925,Activated Microglia,Amygdaloid complex
2.049313,-0.5170902,Oligodendrocyte,Hippocampus
-0.24690871,1.7522434,Endothelial,Cerebellum
5.249709,12.516697,Astrocyte_2,Cerebral cortex
3.770978,4.087206,Activated Microglia,Hippocampus
1.7507423,-2.2025018,Oligodendrocyte,Thalamus
1.2850455,4.7775164,Activated Microglia,Claustrum
-0.46783417,1.6871859,Endothelial,Midbrain
13.298173,2.2653232,Astrocyte,Pons
6.10748,13.643559,Astrocyte_2,Cerebral cortex
4.3439775,3.6088662,Activated Microglia,Midbrain
-3.4884086,3.369612,Activated Microglia,Pons
12.706153,2.231367,Astrocyte,Thalamus
-1.8573036,14.143293,Pericyte,Midbrain
12.341516,2.302328,Astrocyte,Cerebral cortex
12.547801,1.3062882,Astrocyte,Cerebral cortex
1.8025458,-1.934785,Oligodendrocyte,Amygdaloid complex
-0.2034923,-8.316999,Unknown,Cerebral cortex
-0.69608754,13.884073,Pericyte,Thalamus
0.31867573,16.201061,Pericyte,Amygdaloid complex
-0.4427427,6.623249,Activated Microglia,Midbrain
2.51613,-7.891757,Unknown,Pons
-2.854731,0.813313,Endothelial,Pons
1.0953109,2.4164293,Activated Microglia,Cerebral cortex
3.9089546,0.27423614,Oligodendrocyte,Basal nuclei
11.244004,4.079873,Astrocyte,Basal nuclei
1.794435,13.991997,Pericyte,Hypothalamus
3.011493,4.1945887,Activated Microglia,Midbrain
-0.71478534,4.9154234,Activated Microglia,Cerebral cortex
-1.5660956,2.618978,Activated Microglia,Thalamus
0.54335034,4.062358,Activated Microglia,Cerebral cortex
-3.79581,5.684466,Activated Microglia,Midbrain
5.9378805,15.0338745,Astrocyte_2,Amygdaloid complex
-2.6079888,1.8964164,Endothelial,Pons
-1.6102841,5.0010157,Activated Microglia,Midbrain
1.4030956,0.042345773,Oligodendrocyte,Thalamus
3.2548018,5.015774,Activated Microglia,Thalamus
0.54460233,4.3980546,Activated Microglia,Cerebellum
-0.86823434,12.808725,Pericyte,Pons
-0.99222225,2.7189193,Activated Microglia,Thalamus
-3.0368123,4.803277,Activated Microglia,Pons
2.116877,3.6744602,Endothelial,Basal nuclei
-1.4925762,12.979089,Pericyte,Midbrain
-1.5039141,4.1112523,Activated Microglia,Midbrain
0.9510157,-7.005498,Unknown,Pons
1.0874261,5.577505,Activated Microglia,Thalamus
2.5072236,-7.996292,Unknown,Pons
11.806674,3.4327438,Astrocyte,Hippocampus
2.0383282,-2.1429195,Oligodendrocyte,Thalamus
11.899951,0.6949878,Astrocyte,Hippocampus
4.0911894,5.8529396,Activated Microglia,Thalamus
0.4960077,-7.4385896,Unknown,Midbrain
-2.3891191,3.3406453,Activated Microglia,Cerebellum
-2.2692997,7.738062,Activated Microglia,Thalamus
-1.6478454,1.1558788,Endothelial,Basal nuclei
2.1846256,15.643757,Pericyte,Basal nuclei
13.585351,1.2380577,Astrocyte,Cerebellum
13.569749,3.0111797,Astrocyte,Cerebral cortex
1.6776155,16.060652,Pericyte,Hippocampus
-2.7664495,1.6206082,Endothelial,Hypothalamus
-1.79222,14.167811,Pericyte,Hypothalamus
0.2070621,1.1955595,Activated Microglia,Thalamus
1.8166368,-8.87143,Unknown,Hippocampus
1.6852971,-0.28876144,Oligodendrocyte,Basal nuclei
-0.40803257,4.439257,Activated Microglia,Hippocampus
1.6256518,14.599862,Pericyte,Cerebral cortex
2.5917032,14.717267,Pericyte,Cerebral cortex
3.46431,-0.4860613,Oligodendrocyte,Basal nuclei
4.5783873,-8.896754,Unknown,Cerebral cortex
1.923679,-0.7091252,Oligodendrocyte,Cerebral cortex
1.019231,-9.525127,Unknown,Cerebral cortex
5.0061674,15.588505,Astrocyte_2,Basal nuclei
-0.7782265,2.5425613,Activated Microglia,Spinal cord
-1.210709,13.224148,Pericyte,Pons
-1.6588527,5.6734543,Activated Microglia,Pons
-1.8394916,5.7905536,Activated Microglia,Pons
-1.8941342,1.6500595,Oligodendrocyte,Pons
12.295907,12.228485,Border Macrophage,Hippocampus
5.9040728,12.684034,Astrocyte_2,Cerebral cortex
11.309987,3.005682,Astrocyte,Midbrain
0.20507999,3.2609274,Endothelial,Cerebellum
1.5585676,-8.87601,Unknown,Pons
1.1202519,-9.619288,Unknown,Hippocampus
-1.5144339,-8.300975,Unknown,Amygdaloid complex
0.44235706,2.1045578,Endothelial,Thalamus
0.5975914,15.898046,Pericyte,Basal nuclei
0.66834545,6.824191,Activated Microglia,Thalamus
5.1287093,14.337775,Astrocyte_2,Cerebral cortex
1.3084279,0.16621955,Oligodendrocyte,Pons
0.26914227,3.961548,Activated Microglia,Amygdaloid complex
5.5245833,14.998746,Astrocyte_2,Amygdaloid complex
3.0947657,4.207004,Activated Microglia,Cerebral cortex
2.7667832,3.6388836,Activated Microglia,Cerebral cortex
-1.2811184,0.8617424,Endothelial,Basal nuclei
11.4056425,0.87856543,Astrocyte,Basal nuclei
0.28029954,-9.434903,Unknown,Hippocampus
1.833047,14.803808,Pericyte,Hippocampus
4.860598,13.768464,Astrocyte_2,Cerebral cortex
-2.6623297,0.9069096,Endothelial,Pons
0.8236324,-2.3066955,Oligodendrocyte,Myelencephalon
1.2970802,0.75325143,Oligodendrocyte,Basal nuclei
1.4886312,5.6663,Activated Microglia,Amygdaloid complex
-1.1354215,0.20632249,Endothelial,Thalamus
5.916959,13.256065,Astrocyte_2,Cerebral cortex
-1.8196537,2.9226682,Activated Microglia,Pons
2.9879603,-0.21506812,Oligodendrocyte,Thalamus
-0.035016395,2.675823,Activated Microglia,Cerebral cortex
12.878351,1.9466536,Astrocyte,Midbrain
2.7243907,-7.9451113,Unknown,Thalamus
1.0598481,3.4752228,Endothelial,Midbrain
0.27885616,2.5378807,Endothelial,Basal nuclei
3.5887089,5.164327,Activated Microglia,Thalamus
-0.7195768,3.9410203,Activated Microglia,Pons
-2.95986,19.439089,Unknown,Thalamus
3.6982217,2.5177817,Oligodendrocyte,Cerebral cortex
11.613657,1.92051,Astrocyte,Cerebellum
3.7019272,15.370299,Astrocyte_2,Hippocampus
0.1405007,-9.162223,Unknown,Pons
4.415118,3.6200135,Oligodendrocyte,Hippocampus
2.5019913,5.3850665,Activated Microglia,Midbrain
-0.94510007,0.55309737,Endothelial,Cerebral cortex
1.7476401,2.5020232,Activated Microglia,Midbrain
2.5017765,2.4914072,Activated Microglia,Hippocampus
-2.1845028,5.016213,Activated Microglia,Pons
-1.7514712,18.383507,Unknown,Myelencephalon
-3.014251,2.0457594,Endothelial,Pons
-0.48178715,3.3047101,Activated Microglia,Midbrain
-1.8782241,12.895651,Pericyte,Thalamus
-1.1568854,2.7821834,Activated Microglia,Cerebral cortex
0.8046085,-10.338365,Unknown,Cerebral cortex
3.0697966,0.30625355,Oligodendrocyte,Pons
1.3005832,6.772944,Activated Microglia,Thalamus
1.4270715,4.9165373,Activated Microglia,Cerebral cortex
1.5818816,15.026824,Pericyte,Cerebral cortex
-0.73125327,-0.5175805,Oligodendrocyte,Pons
12.7538595,4.011511,Astrocyte,Hippocampus
0.9366478,-10.329044,Unknown,Hippocampus
-0.6348026,-8.961453,Unknown,Cerebral cortex
2.6806428,-1.0444403,Oligodendrocyte,Cerebral cortex
2.7401662,5.726419,Activated Microglia,Thalamus
-0.0048343213,0.06642383,Oligodendrocyte,Myelencephalon
3.0597878,15.599732,Astrocyte_2,Claustrum
-1.5524842,14.450934,Pericyte,Midbrain
0.6772027,-8.579238,Unknown,Cerebral cortex
11.501653,0.11791893,Astrocyte,Basal nuclei
-1.7741369,0.4449898,Endothelial,Midbrain
3.180339,14.6950865,Astrocyte_2,Amygdaloid complex
3.195616,14.525906,Astrocyte_2,Hippocampus
1.4704053,-6.91986,Unknown,Midbrain
0.67704344,5.249656,Activated Microglia,Spinal cord
4.1957717,13.269807,Astrocyte_2,Cerebral cortex
-3.3412426,3.047939,Activated Microglia,Myelencephalon
4.156322,4.747076,Activated Microglia,Thalamus
0.75682133,-9.393117,Unknown,Hippocampus
13.154217,2.428101,Astrocyte,Cerebellum
2.9626327,4.499208,Activated Microglia,Claustrum
2.45276,1.8647661,Oligodendrocyte,Hippocampus
1.6666514,4.421646,Activated Microglia,Midbrain
-0.71930444,11.399829,Pericyte,Midbrain
2.473746,5.241005,Activated Microglia,Basal nuclei
2.3770375,-7.6790814,Unknown,Hippocampus
-2.029744,5.3097157,Activated Microglia,Myelencephalon
-1.5827326,4.822874,Activated Microglia,Midbrain
1.1427459,14.251876,Pericyte,Myelencephalon
-0.122413106,1.1128275,Activated Microglia,Pons
-0.8056654,3.0221562,Activated Microglia,Cerebellum
1.047103,-7.29865,Unknown,Midbrain
-1.6312714,-8.551982,Unknown,Amygdaloid complex
2.4932356,3.444034,Activated Microglia,Midbrain
1.4704494,15.537548,Pericyte,Cerebral cortex
-1.3446238,14.227825,Pericyte,Thalamus
0.85772043,0.5304048,Oligodendrocyte,Thalamus
12.793244,2.352753,Astrocyte,Hippocampus
1.8745207,-0.1934123,Oligodendrocyte,Cerebral cortex
-3.584964,18.762758,Unknown,Basal forebrain
5.8853545,12.834537,Astrocyte_2,Cerebral cortex
-2.924498,4.9224825,Activated Microglia,Midbrain
11.490965,0.3042807,Astrocyte,Basal nuclei
4.796893,16.361769,Astrocyte_2,Amygdaloid complex
0.33805868,-0.4620369,Oligodendrocyte,Myelencephalon
12.962143,1.9608779,Astrocyte,Amygdaloid complex
1.4459746,12.894927,Pericyte,Hippocampus
11.745307,2.384416,Astrocyte,Pons
12.691549,1.0639374,Astrocyte,Cerebral cortex
0.7527628,14.15753,Pericyte,Myelencephalon
1.8113678,-1.6732,Oligodendrocyte,Thalamus
-0.35044384,5.0056725,Activated Microglia,Cerebral cortex
1.6566883,5.135623,Activated Microglia,Cerebral cortex
0.26744625,0.8661902,Oligodendrocyte,Cerebral cortex
-3.7521334,4.5062532,Activated Microglia,Pons
0.8003651,-7.12884,Unknown,Midbrain
0.7966636,0.289173,Oligodendrocyte,Cerebellum
1.41904,1.7549452,Oligodendrocyte,Hippocampus
5.099685,12.4057,Astrocyte_2,Hippocampus
-0.022007167,-8.136379,Unknown,Amygdaloid complex
-1.47785,12.826832,Pericyte,Pons
-1.3780508,1.9162976,Endothelial,Hippocampus
